enemy,form,kind,action,direction,frame,path,width,height,pivot_x,pivot_y,mirrored
e02_bell,shadow,body,ground_mark_windup,front,4,enemies/e02_bell/shadow/ground_mark_windup/front_04.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_windup,right,1,enemies/e02_bell/shadow/ground_mark_windup/right_01.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_windup,left,1,enemies/e02_bell/shadow/ground_mark_windup/left_01.png,320,320,160,280,true
e02_bell,shadow,body,ground_mark_windup,right,2,enemies/e02_bell/shadow/ground_mark_windup/right_02.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_windup,left,2,enemies/e02_bell/shadow/ground_mark_windup/left_02.png,320,320,160,280,true
e02_bell,shadow,body,ground_mark_windup,right,3,enemies/e02_bell/shadow/ground_mark_windup/right_03.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_windup,left,3,enemies/e02_bell/shadow/ground_mark_windup/left_03.png,320,320,160,280,true
e02_bell,shadow,body,ground_mark_windup,right,4,enemies/e02_bell/shadow/ground_mark_windup/right_04.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_windup,left,4,enemies/e02_bell/shadow/ground_mark_windup/left_04.png,320,320,160,280,true
e02_bell,shadow,body,ground_mark_windup,back,1,enemies/e02_bell/shadow/ground_mark_windup/back_01.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_windup,back,2,enemies/e02_bell/shadow/ground_mark_windup/back_02.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_windup,back,3,enemies/e02_bell/shadow/ground_mark_windup/back_03.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_windup,back,4,enemies/e02_bell/shadow/ground_mark_windup/back_04.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_release,front,1,enemies/e02_bell/shadow/ground_mark_release/front_01.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_release,front,2,enemies/e02_bell/shadow/ground_mark_release/front_02.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_release,front,3,enemies/e02_bell/shadow/ground_mark_release/front_03.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_release,front,4,enemies/e02_bell/shadow/ground_mark_release/front_04.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_release,right,1,enemies/e02_bell/shadow/ground_mark_release/right_01.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_release,left,1,enemies/e02_bell/shadow/ground_mark_release/left_01.png,320,320,160,280,true
e02_bell,shadow,body,ground_mark_release,right,2,enemies/e02_bell/shadow/ground_mark_release/right_02.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_release,left,2,enemies/e02_bell/shadow/ground_mark_release/left_02.png,320,320,160,280,true
e02_bell,shadow,body,ground_mark_release,right,3,enemies/e02_bell/shadow/ground_mark_release/right_03.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_release,left,3,enemies/e02_bell/shadow/ground_mark_release/left_03.png,320,320,160,280,true
e02_bell,shadow,body,ground_mark_release,right,4,enemies/e02_bell/shadow/ground_mark_release/right_04.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_release,left,4,enemies/e02_bell/shadow/ground_mark_release/left_04.png,320,320,160,280,true
e02_bell,shadow,body,ground_mark_release,back,1,enemies/e02_bell/shadow/ground_mark_release/back_01.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_release,back,2,enemies/e02_bell/shadow/ground_mark_release/back_02.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_release,back,3,enemies/e02_bell/shadow/ground_mark_release/back_03.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_release,back,4,enemies/e02_bell/shadow/ground_mark_release/back_04.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_recovery,front,1,enemies/e02_bell/shadow/ground_mark_recovery/front_01.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_recovery,front,2,enemies/e02_bell/shadow/ground_mark_recovery/front_02.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_recovery,front,3,enemies/e02_bell/shadow/ground_mark_recovery/front_03.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_recovery,front,4,enemies/e02_bell/shadow/ground_mark_recovery/front_04.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_recovery,right,1,enemies/e02_bell/shadow/ground_mark_recovery/right_01.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_recovery,left,1,enemies/e02_bell/shadow/ground_mark_recovery/left_01.png,320,320,160,280,true
e02_bell,shadow,body,ground_mark_recovery,right,2,enemies/e02_bell/shadow/ground_mark_recovery/right_02.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_recovery,left,2,enemies/e02_bell/shadow/ground_mark_recovery/left_02.png,320,320,160,280,true
e02_bell,shadow,body,ground_mark_recovery,right,3,enemies/e02_bell/shadow/ground_mark_recovery/right_03.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_recovery,left,3,enemies/e02_bell/shadow/ground_mark_recovery/left_03.png,320,320,160,280,true
e02_bell,shadow,body,ground_mark_recovery,right,4,enemies/e02_bell/shadow/ground_mark_recovery/right_04.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_recovery,left,4,enemies/e02_bell/shadow/ground_mark_recovery/left_04.png,320,320,160,280,true
e02_bell,shadow,body,ground_mark_recovery,back,1,enemies/e02_bell/shadow/ground_mark_recovery/back_01.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_recovery,back,2,enemies/e02_bell/shadow/ground_mark_recovery/back_02.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_recovery,back,3,enemies/e02_bell/shadow/ground_mark_recovery/back_03.png,320,320,160,280,false
e02_bell,shadow,body,ground_mark_recovery,back,4,enemies/e02_bell/shadow/ground_mark_recovery/back_04.png,320,320,160,280,false
e02_bell,shadow,body,guard,front,1,enemies/e02_bell/shadow/guard/front_01.png,320,320,160,280,false
e02_bell,shadow,body,guard,front,2,enemies/e02_bell/shadow/guard/front_02.png,320,320,160,280,false
e02_bell,shadow,body,guard,front,3,enemies/e02_bell/shadow/guard/front_03.png,320,320,160,280,false
e02_bell,shadow,body,guard,front,4,enemies/e02_bell/shadow/guard/front_04.png,320,320,160,280,false
e02_bell,shadow,body,guard,right,1,enemies/e02_bell/shadow/guard/right_01.png,320,320,160,280,false
e02_bell,shadow,body,guard,left,1,enemies/e02_bell/shadow/guard/left_01.png,320,320,160,280,true
e02_bell,shadow,body,guard,right,2,enemies/e02_bell/shadow/guard/right_02.png,320,320,160,280,false
e02_bell,shadow,body,guard,left,2,enemies/e02_bell/shadow/guard/left_02.png,320,320,160,280,true
e02_bell,shadow,body,guard,right,3,enemies/e02_bell/shadow/guard/right_03.png,320,320,160,280,false
e02_bell,shadow,body,guard,left,3,enemies/e02_bell/shadow/guard/left_03.png,320,320,160,280,true
e02_bell,shadow,body,guard,right,4,enemies/e02_bell/shadow/guard/right_04.png,320,320,160,280,false
e02_bell,shadow,body,guard,left,4,enemies/e02_bell/shadow/guard/left_04.png,320,320,160,280,true
e02_bell,shadow,body,guard,back,1,enemies/e02_bell/shadow/guard/back_01.png,320,320,160,280,false
e02_bell,shadow,body,guard,back,2,enemies/e02_bell/shadow/guard/back_02.png,320,320,160,280,false
e02_bell,shadow,body,guard,back,3,enemies/e02_bell/shadow/guard/back_03.png,320,320,160,280,false
e02_bell,shadow,body,guard,back,4,enemies/e02_bell/shadow/guard/back_04.png,320,320,160,280,false
b01_watcher,light,body,judgment_windup,front,1,enemies/b01_watcher/light/judgment_windup/front_01.png,448,448,224,392,false
b01_watcher,light,body,judgment_windup,front,2,enemies/b01_watcher/light/judgment_windup/front_02.png,448,448,224,392,false
b01_watcher,light,body,judgment_windup,front,3,enemies/b01_watcher/light/judgment_windup/front_03.png,448,448,224,392,false
b01_watcher,light,body,judgment_windup,front,4,enemies/b01_watcher/light/judgment_windup/front_04.png,448,448,224,392,false
b01_watcher,light,body,judgment_windup,right,1,enemies/b01_watcher/light/judgment_windup/right_01.png,448,448,224,392,false
b01_watcher,light,body,judgment_windup,left,1,enemies/b01_watcher/light/judgment_windup/left_01.png,448,448,224,392,true
b01_watcher,light,body,judgment_windup,right,2,enemies/b01_watcher/light/judgment_windup/right_02.png,448,448,224,392,false
b01_watcher,light,body,judgment_windup,left,2,enemies/b01_watcher/light/judgment_windup/left_02.png,448,448,224,392,true
b01_watcher,light,body,judgment_windup,right,3,enemies/b01_watcher/light/judgment_windup/right_03.png,448,448,224,392,false
b01_watcher,light,body,judgment_windup,left,3,enemies/b01_watcher/light/judgment_windup/left_03.png,448,448,224,392,true
b01_watcher,light,body,judgment_windup,right,4,enemies/b01_watcher/light/judgment_windup/right_04.png,448,448,224,392,false
b01_watcher,light,body,judgment_windup,left,4,enemies/b01_watcher/light/judgment_windup/left_04.png,448,448,224,392,true
b01_watcher,light,body,judgment_windup,back,1,enemies/b01_watcher/light/judgment_windup/back_01.png,448,448,224,392,false
b01_watcher,light,body,judgment_windup,back,2,enemies/b01_watcher/light/judgment_windup/back_02.png,448,448,224,392,false
b01_watcher,light,body,judgment_windup,back,3,enemies/b01_watcher/light/judgment_windup/back_03.png,448,448,224,392,false
b01_watcher,light,body,judgment_windup,back,4,enemies/b01_watcher/light/judgment_windup/back_04.png,448,448,224,392,false
b01_watcher,light,body,judgment_release,front,1,enemies/b01_watcher/light/judgment_release/front_01.png,448,448,224,392,false
b01_watcher,light,body,judgment_release,front,2,enemies/b01_watcher/light/judgment_release/front_02.png,448,448,224,392,false
b01_watcher,light,body,judgment_release,front,3,enemies/b01_watcher/light/judgment_release/front_03.png,448,448,224,392,false
b01_watcher,light,body,judgment_release,front,4,enemies/b01_watcher/light/judgment_release/front_04.png,448,448,224,392,false
b01_watcher,light,body,judgment_release,right,1,enemies/b01_watcher/light/judgment_release/right_01.png,448,448,224,392,false
b01_watcher,light,body,judgment_release,left,1,enemies/b01_watcher/light/judgment_release/left_01.png,448,448,224,392,true
b01_watcher,light,body,judgment_release,right,2,enemies/b01_watcher/light/judgment_release/right_02.png,448,448,224,392,false
b01_watcher,light,body,judgment_release,left,2,enemies/b01_watcher/light/judgment_release/left_02.png,448,448,224,392,true
b01_watcher,light,body,judgment_release,right,3,enemies/b01_watcher/light/judgment_release/right_03.png,448,448,224,392,false
b01_watcher,light,body,judgment_release,left,3,enemies/b01_watcher/light/judgment_release/left_03.png,448,448,224,392,true
b01_watcher,light,body,judgment_release,right,4,enemies/b01_watcher/light/judgment_release/right_04.png,448,448,224,392,false
b01_watcher,light,body,judgment_release,left,4,enemies/b01_watcher/light/judgment_release/left_04.png,448,448,224,392,true
b01_watcher,light,body,judgment_release,back,1,enemies/b01_watcher/light/judgment_release/back_01.png,448,448,224,392,false
b01_watcher,light,body,judgment_release,back,2,enemies/b01_watcher/light/judgment_release/back_02.png,448,448,224,392,false
b01_watcher,light,body,judgment_release,back,3,enemies/b01_watcher/light/judgment_release/back_03.png,448,448,224,392,false
b01_watcher,light,body,judgment_release,back,4,enemies/b01_watcher/light/judgment_release/back_04.png,448,448,224,392,false
b01_watcher,light,body,judgment_recovery,front,1,enemies/b01_watcher/light/judgment_recovery/front_01.png,448,448,224,392,false
b01_watcher,light,body,judgment_recovery,front,2,enemies/b01_watcher/light/judgment_recovery/front_02.png,448,448,224,392,false
b01_watcher,light,body,judgment_recovery,front,3,enemies/b01_watcher/light/judgment_recovery/front_03.png,448,448,224,392,false
b01_watcher,light,body,judgment_recovery,front,4,enemies/b01_watcher/light/judgment_recovery/front_04.png,448,448,224,392,false
b01_watcher,light,body,judgment_recovery,right,1,enemies/b01_watcher/light/judgment_recovery/right_01.png,448,448,224,392,false
b01_watcher,light,body,judgment_recovery,left,1,enemies/b01_watcher/light/judgment_recovery/left_01.png,448,448,224,392,true
b01_watcher,light,body,judgment_recovery,right,2,enemies/b01_watcher/light/judgment_recovery/right_02.png,448,448,224,392,false
b01_watcher,light,body,judgment_recovery,left,2,enemies/b01_watcher/light/judgment_recovery/left_02.png,448,448,224,392,true
b01_watcher,light,body,judgment_recovery,right,3,enemies/b01_watcher/light/judgment_recovery/right_03.png,448,448,224,392,false
b01_watcher,light,body,judgment_recovery,left,3,enemies/b01_watcher/light/judgment_recovery/left_03.png,448,448,224,392,true
b01_watcher,light,body,judgment_recovery,right,4,enemies/b01_watcher/light/judgment_recovery/right_04.png,448,448,224,392,false
b01_watcher,light,body,judgment_recovery,left,4,enemies/b01_watcher/light/judgment_recovery/left_04.png,448,448,224,392,true
b01_watcher,light,body,judgment_recovery,back,1,enemies/b01_watcher/light/judgment_recovery/back_01.png,448,448,224,392,false
b01_watcher,light,body,judgment_recovery,back,2,enemies/b01_watcher/light/judgment_recovery/back_02.png,448,448,224,392,false
b01_watcher,light,body,judgment_recovery,back,3,enemies/b01_watcher/light/judgment_recovery/back_03.png,448,448,224,392,false
b01_watcher,light,body,judgment_recovery,back,4,enemies/b01_watcher/light/judgment_recovery/back_04.png,448,448,224,392,false
b01_watcher,light,body,rift_spear_windup,front,1,enemies/b01_watcher/light/rift_spear_windup/front_01.png,448,448,224,392,false
b01_watcher,light,body,rift_spear_windup,front,2,enemies/b01_watcher/light/rift_spear_windup/front_02.png,448,448,224,392,false
b01_watcher,light,body,rift_spear_windup,front,3,enemies/b01_watcher/light/rift_spear_windup/front_03.png,448,448,224,392,false
b01_watcher,light,body,rift_spear_windup,front,4,enemies/b01_watcher/light/rift_spear_windup/front_04.png,448,448,224,392,false
b01_watcher,light,body,rift_spear_windup,right,1,enemies/b01_watcher/light/rift_spear_windup/right_01.png,448,448,224,392,false
b01_watcher,light,body,rift_spear_windup,left,1,enemies/b01_watcher/light/rift_spear_windup/left_01.png,448,448,224,392,true
b01_watcher,light,body,rift_spear_windup,right,2,enemies/b01_watcher/light/rift_spear_windup/right_02.png,448,448,224,392,false
b01_watcher,light,body,rift_spear_windup,left,2,enemies/b01_watcher/light/rift_spear_windup/left_02.png,448,448,224,392,true
b01_watcher,light,body,rift_spear_windup,right,3,enemies/b01_watcher/light/rift_spear_windup/right_03.png,448,448,224,392,false
b01_watcher,light,body,rift_spear_windup,left,3,enemies/b01_watcher/light/rift_spear_windup/left_03.png,448,448,224,392,true
b01_watcher,light,body,rift_spear_windup,right,4,enemies/b01_watcher/light/rift_spear_windup/right_04.png,448,448,224,392,false
b01_watcher,light,body,rift_spear_windup,left,4,enemies/b01_watcher/light/rift_spear_windup/left_04.png,448,448,224,392,true
b01_watcher,light,body,rift_spear_windup,back,1,enemies/b01_watcher/light/rift_spear_windup/back_01.png,448,448,224,392,false
b01_watcher,light,body,rift_spear_windup,back,2,enemies/b01_watcher/light/rift_spear_windup/back_02.png,448,448,224,392,false
b01_watcher,light,body,rift_spear_windup,back,3,enemies/b01_watcher/light/rift_spear_windup/back_03.png,448,448,224,392,false
